ubigeo,mujer,no_seguro_salud,discapacitados,lengua_originaria,sin_nivel_educ,primaria,secundaria,superior_nouniv_incom,superior_nouniv_com,superior_univ_incom,superior_univ_com,posgrado,relig_catolica,relig_ninguna,relig_cristiana,edad_0_17_porc,edad_18_35_porc,edad_36_60_porc,edad_60_mas_porc,viv_agua_porc,viv_elec_proc,viv_desag_proc,nombredd,nombrepv,nombredi,D_pobreza,D_pobrezaex,D_gini,D_pob_crim,paltitud1,paltitud2,paltitud3,paltitud4,paltitud5,paltitud6,paltitud7,paltitud8,paltitud9,altitud,dept,prov,dist
10601,49.775169,18.3452,9.3397074,4.5892181,7.0115805,36.028645,28.600292,3.2543881,7.730114,1.4621286,5.7475047,0.94664848,59.917789,3.5389361,13.776993,0.35222739,0.215758,0.26994681,0.1377992,74.211761,73.599998,70.400002,AMAZONAS,RODRÍGUEZ DE MENDOZA,SAN NICOLAS,22.200001,3,0.30000001,11,0,0,1,0,0,0,0,0,0,2253,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS
10602,45.8428,21.312519,7.5899692,6.9839139,9.143918,53.989761,20.5968,0.6397866,1.6569355,0.085621871,1.2073513,0.20242317,36.059677,6.5719867,27.994261,0.40032029,0.26381111,0.22257809,0.088871099,17.07901,40.702309,15.961692,AMAZONAS,RODRÍGUEZ DE MENDOZA,CHIRIMOTO,47.700001,12.3,0.30000001,10,0,0,1,0,0,0,0,0,0,2516,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO
10603,45.335159,9.7728777,23.6145,4.7394109,4.1757517,46.368492,26.672092,2.1835573,5.4077749,0.8487578,3.2329581,0.34079409,71.713654,1.1851121,5.4924517,0.30588239,0.2336134,0.30084029,0.14117651,52.802361,47.492626,42.772861,AMAZONAS,RODRÍGUEZ DE MENDOZA,COCHAMAL,36,7.0999999,0.40000001,1,0,0,1,0,0,0,0,0,0,2898,AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL
10604,48.802341,14.64725,17.72514,3.2823691,9.8049622,49.135532,23.83362,1.5947117,4.6981893,0.39073193,3.2973492,0.3520675,83.152199,0.42952415,2.2923105,0.2312977,0.1530534,0.35954201,0.2427481,67.055397,67.055397,20.553936,AMAZONAS,RODRÍGUEZ DE MENDOZA,HUAMBO,33,7.4000001,0.30000001,4,0,0,1,0,0,0,0,0,0,1820,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO
10605,47.39349,13.59383,17.090691,4.4251666,5.1835575,55.436359,22.08219,1.1486205,2.4998667,0.29391521,1.5354066,0.12618759,60.794209,1.8595642,13.824062,0.33508769,0.197807,0.30307019,0.1425439,53.020741,49.323719,29.125338,AMAZONAS,RODRÍGUEZ DE MENDOZA,LIMABAMBA,41.400002,11.2,0.30000001,0,0,0,1,0,0,0,0,0,0,3454,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA
10606,47.63604,10.61003,19.777161,4.3195806,9.7087812,44.864456,23.215996,3.2716234,5.769866,0.61716175,3.4893193,0.4922238,70.057564,1.427879,10.773436,0.26793379,0.19068059,0.3206622,0.1968118,67.042252,65.492958,48.873238,AMAZONAS,RODRÍGUEZ DE MENDOZA,LONGAR,30.9,5.6999998,0.30000001,0,0,0,1,0,0,0,0,0,0,2700,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR
10607,48.817249,10.80043,17.203421,4.2994928,6.7623553,42.574459,26.938314,2.6636081,5.4268436,0.79426879,4.1297879,0.39646381,71.972832,1.0005047,8.7684307,0.28751659,0.2158035,0.29150069,0.1839309,82.434784,81.91304,77.91304,AMAZONAS,RODRÍGUEZ DE MENDOZA,MARISCAL BENAVIDES,18.6,3.4000001,0.40000001,7,0,0,1,0,0,0,0,0,0,2335,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES
10608,46.447269,16.355949,15.17247,2.4460125,9.7198553,57.690655,24.383039,0.66813147,1.1021833,0,0.6698603,0,55.401466,2.655787,24.683935,0.28476819,0.1633554,0.30022079,0.2428256,64.782608,69.130432,45.652172,AMAZONAS,RODRÍGUEZ DE MENDOZA,MILPUC,32.799999,5.5999999,0.30000001,0,0,0,1,0,0,0,0,0,0,1856,AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC
10609,47.25362,25.718679,4.5642848,6.6858273,10.491085,52.173386,21.910297,0.57535464,1.821398,0.36491457,1.1546437,0.078452922,42.055714,5.8112078,22.264397,0.4136245,0.2330263,0.25145,0.078357801,50.741123,57.15271,27.576698,AMAZONAS,RODRÍGUEZ DE MENDOZA,OMIA,56.700001,23.200001,0.40000001,13,0,0,1,0,0,0,0,0,0,2968,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA
10610,49.439709,9.5972023,9.6922607,4.7859726,11.759281,60.450592,13.874851,1.5595362,3.8591187,0.58769548,0.38437209,0,78.953796,0.39168081,1.9283648,0.26171881,0.1699219,0.296875,0.26171881,74.800003,73.199997,30.4,AMAZONAS,RODRÍGUEZ DE MENDOZA,SANTA ROSA,42.5,9.3000002,0.30000001,0,0,0,1,0,0,0,0,0,0,1918,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA
10611,48.050941,7.1524148,21.54068,3.9445853,8.1466837,55.829338,18.126411,2.8579829,6.0816021,0.3565546,1.4702313,0.35287231,78.379921,0,5.2910891,0.25177309,0.15957449,0.3368794,0.2446809,55.913979,54.838711,34.946236,AMAZONAS,RODRÍGUEZ DE MENDOZA,TOTORA,36.700001,6.5999999,0.30000001,1,0,0,1,0,0,0,0,0,0,1737,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA
10612,47.606209,18.6819,9.4159908,8.187315,10.71162,50.633213,21.035597,0.51377141,0.4879556,0.14123981,1.1130114,0.1026688,39.43758,6.4923706,20.606117,0.45874819,0.23826461,0.21870551,0.056187801,19.856705,15.86489,4.2988739,AMAZONAS,RODRÍGUEZ DE MENDOZA,VISTA ALEGRE,62.599998,18.700001,0.30000001,0,0,0,1,0,0,0,0,0,0,2828,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE
10701,49.871521,15.10676,9.5891972,6.2374287,8.135169,35.169937,29.114197,2.850332,4.5827446,3.1371036,5.1874413,0.54108745,54.720169,4.4919672,16.687262,0.35416299,0.2562499,0.2555615,0.0964773,63.444965,62.975891,44.725647,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,38.200001,9.3999996,0.40000001,165,0,0,0,0,0,0,0,1,0,2709,AMAZONAS,UTCUBAMBA,BAGUA GRANDE
10702,48.16103,11.32643,10.4532,5.7146091,11.260139,44.32412,28.632933,1.2087793,1.3468697,0.8533029,1.3338894,0.098662607,50.193729,6.4744062,18.47003,0.37463731,0.2147343,0.26817971,0.1157694,63.348518,67.710709,19.669704,AMAZONAS,UTCUBAMBA,CAJARURO,57.599998,18.799999,0.30000001,19,0,0,0,0,0,0,0,1,0,3479,AMAZONAS,UTCUBAMBA,CAJARURO
10703,48.5536,8.0224113,7.9238319,5.9349198,12.440995,47.439293,25.68956,0.64930165,1.0245258,0.40940937,1.5836556,0.09945491,58.633183,4.0710368,11.100836,0.3829408,0.21667729,0.25919801,0.1122852,61.827412,58.00338,29.780033,AMAZONAS,UTCUBAMBA,CUMBA,53,14.4,0.30000001,12,0,0,0,0,0,0,0,1,0,2411,AMAZONAS,UTCUBAMBA,CUMBA
10704,46.33279,16.600321,9.2336349,7.2513013,9.2827358,38.941414,29.668589,2.090601,3.9179688,1.0135,2.5288007,0.20461702,50.581013,5.1246796,18.73818,0.36515021,0.2449785,0.2453219,0.1023176,35.646957,45.4156,10.111397,AMAZONAS,UTCUBAMBA,EL MILAGRO,35.799999,7.5999999,0.40000001,16,0,0,0,0,0,0,0,0,1,1636,AMAZONAS,UTCUBAMBA,EL MILAGRO
10705,48.23362,9.8408804,11.17804,6.2966604,12.969773,45.820568,26.620897,0.81889451,1.3195271,0.91603333,1.1601068,0.046379421,55.562988,3.6912777,13.302886,0.3918429,0.2234139,0.2442598,0.1083082,40.511101,50.984501,12.651864,AMAZONAS,UTCUBAMBA,JAMALCA,47.200001,12.5,0.30000001,3,0,0,1,0,0,0,0,0,0,2780,AMAZONAS,UTCUBAMBA,JAMALCA
10706,47.325199,14.25862,6.4304638,6.1061692,10.415721,41.477386,28.434183,1.8257186,2.9176507,0.50149357,2.030442,0.28872064,61.33379,2.0579932,10.779999,0.37113091,0.2406746,0.26448411,0.096130997,65.425529,64.539009,29.609928,AMAZONAS,UTCUBAMBA,LONYA GRANDE,44.099998,11.6,0.30000001,5,0,0,1,0,0,0,0,0,0,2174,AMAZONAS,UTCUBAMBA,LONYA GRANDE
10707,46.558022,8.2289457,8.8231678,5.5824952,12.680347,39.744644,32.415398,0.87767547,1.6387746,0.3038353,1.6884362,0.2327164,60.924934,3.7939687,10.677384,0.3689785,0.22753669,0.26580119,0.1055688,40.183487,66.88073,14.495413,AMAZONAS,UTCUBAMBA,YAMON,29.6,4.6999998,0.30000001,0,0,0,1,0,0,0,0,0,0,2177,AMAZONAS,UTCUBAMBA,YAMON
20101,50.148811,22.643629,11.08295,32.503754,5.497673,20.715868,29.314106,3.5172102,8.4520493,6.5011859,14.083889,1.8519536,69.217316,2.5429409,8.3635988,0.29136559,0.26845771,0.2825309,0.1229145,69.785049,69.610336,65.057182,ÁNCASH,HUARAZ,HUARAZ,8.8000002,0.60000002,0.30000001,192,0,0,0,1,0,0,0,0,0,4322,ANCASH,HUARAZ,HUARAZ
20102,48.637299,5.4555631,6.8018222,86.079041,10.915706,50.283543,23.488239,0.24223021,0.59543759,0.1192768,1.6710182,0.244147,56.80666,0.3772704,16.371862,0.36119589,0.1696156,0.26540571,0.185479,44.284245,46.24099,16.168898,ÁNCASH,HUARAZ,COCHABAMBA,64.400002,25.299999,0.30000001,3,0,1,0,0,0,0,0,0,0,4196,ANCASH,HUARAZ,COCHABAMBA
20103,46.514961,20.701981,25.780149,40.070309,6.1340609,38.778824,35.305321,2.710743,2.0092759,1.651822,2.6307721,0,59.82962,4.4989963,16.707661,0.25510201,0.2482993,0.26530609,0.2108843,17.582418,30.036631,14.285714,ÁNCASH,HUARAZ,COLCABAMBA,30.700001,6.0999999,0.30000001,0,0,0,0,1,0,0,0,0,0,3132,ANCASH,HUARAZ,COLCABAMBA
20104,48.249981,14.00637,21.619989,23.264231,7.9593096,44.326969,34.894859,1.0806683,0.75805765,0.62025839,2.3140566,0.060441669,69.243492,0.64324069,9.4975824,0.32249999,0.14125,0.28125,0.235625,39.071259,32.90633,7.9263411,ÁNCASH,HUARAZ,HUANCHAY,58.5,22.4,0.30000001,4,0,0,0,1,0,0,0,0,0,4485,ANCASH,HUARAZ,HUANCHAY
20105,51.346588,20.282339,9.7806263,40.309723,6.6200023,22.430315,29.119986,3.1783655,7.4834242,6.5730681,12.476013,1.4056221,67.469688,2.2367229,9.1521788,0.31175739,0.27398539,0.26425979,0.1105956,72.512115,70.903816,62.810738,ÁNCASH,HUARAZ,INDEPENDENCIA,9.1000004,0.60000002,0.30000001,44,0,0,0,1,0,0,0,0,0,4156,ANCASH,HUARAZ,INDEPENDENCIA
20106,48.873268,14.38359,8.6282568,71.213867,15.317184,32.265308,28.435366,2.3086913,4.2522902,3.1029508,3.9618845,0.3036786,72.852928,0.46794343,6.5463567,0.30704871,0.25935999,0.26500729,0.1338632,64.584381,56.926949,52.947102,ÁNCASH,HUARAZ,JANGAS,33.799999,8.5,0.30000001,3,0,0,0,1,0,0,0,0,0,3835,ANCASH,HUARAZ,JANGAS
20107,53.278702,10.69643,17.620449,73.920914,14.553303,46.013859,25.514769,0.45984161,1.1451706,0.65313631,1.2084806,0,56.331238,0.75011748,16.026716,0.39962479,0.18386491,0.22514071,0.1594747,38.569424,35.624123,21.037868,ÁNCASH,HUARAZ,LA LIBERTAD,50.400002,15.8,0.30000001,3,0,0,0,1,0,0,0,0,0,4536,ANCASH,HUARAZ,LA LIBERTAD
20108,52.06134,8.0846319,16.62451,69.665482,15.561325,33.731491,31.167227,2.2730534,2.7800529,2.0186646,3.0743804,0.33800939,75.17466,0.68215013,4.9830365,0.29008931,0.20459379,0.233943,0.2394726,46.274776,40.259739,24.948736,ÁNCASH,HUARAZ,OLLEROS,37.700001,8.8999996,0.30000001,3,0,0,0,0,1,0,0,0,0,4063,ANCASH,HUARAZ,OLLEROS
20109,49.70063,20.8778,21.192881,15.282528,4.9942598,43.553146,38.104698,0.9414646,1.4641536,0.52206987,1.5726386,0.20323101,58.607204,1.677058,20.087523,0.32322171,0.1464435,0.26778239,0.247908,35.182999,36.12751,13.223141,ÁNCASH,HUARAZ,PAMPAS,36.5,8.3999996,0.30000001,6,0,0,0,0,1,0,0,0,0,4041,ANCASH,HUARAZ,PAMPAS GRANDE
20110,48.830318,9.8245373,6.0792742,59.024658,10.529132,41.068108,30.640234,1.3948919,2.1170456,1.3279966,2.1583002,0.1699764,61.271385,0.78888714,15.393108,0.34867561,0.2472862,0.24272691,0.1276596,60.668102,54.741379,31.842672,ÁNCASH,HUARAZ,PARIACOTO,46.599998,10,0.30000001,0,0,1,0,0,0,0,0,0,0,3740,ANCASH,HUARAZ,PARIACOTO
20111,49.331718,11.73461,11.26912,83.487686,14.617452,40.874973,29.860451,0.54851043,1.9769595,0.21042196,1.1352104,0.088492379,67.216995,0.68735868,9.1559868,0.3345378,0.20776869,0.2610659,0.1665161,59.146736,52.100842,24.822237,ÁNCASH,HUARAZ,PIRA,74.300003,40.5,0.30000001,7,0,0,0,0,1,0,0,0,0,4224,ANCASH,HUARAZ,PIRA
20112,51.73772,10.87334,14.67363,67.951317,14.574989,32.874611,28.604599,2.0395417,4.2533097,2.295047,4.2048206,0.34198821,70.409042,0.52090919,6.2988873,0.33165041,0.2579678,0.25418109,0.1249606,60.533234,54.1119,39.166355,ÁNCASH,HUARAZ,TARICA,33.799999,8.3000002,0.40000001,2,0,0,0,1,0,0,0,0,0,3588,ANCASH,HUARAZ,TARICA
20201,43.54147,8.4599304,7.1371779,29.897141,6.0550799,30.507977,33.020447,4.0520616,9.2706928,1.4901789,8.2587843,0.78813571,76.302879,1.1384079,4.5314727,0.26772431,0.2488845,0.2994546,0.1611304,47.115383,42.596153,34.03846,ÁNCASH,AIJA,AIJA,26.700001,4.8000002,0.30000001,3,0,0,0,1,0,0,0,0,0,4294,ANCASH,AIJA,AIJA
20202,49.686291,9.5310431,7.1210771,38.526463,11.357088,42.277084,28.088669,1.5263482,2.4839032,0.4282254,1.8810697,0.2396681,64.545677,0.61146063,11.217798,0.37583891,0.17693719,0.25320321,0.17388649,23.143564,41.336632,16.831684,ÁNCASH,AIJA,CORIS,49.799999,16.700001,0.30000001,3,0,0,0,1,0,0,0,0,0,4372,ANCASH,AIJA,CORIS
20203,54.356201,1.907865,14.23182,53.028297,10.197606,38.84774,33.900265,0,3.8067911,0,2.183584,0,65.56739,0.28332549,7.9598217,0.3928571,0.1620879,0.25549451,0.1730769,58.163265,47.448978,39.795918,ÁNCASH,AIJA,HUACLLAN,43.799999,11.9,0.30000001,2,0,0,0,1,0,0,0,0,0,4315,ANCASH,AIJA,HUACLLAN
20204,52.188141,10.58976,9.8280849,69.135895,9.049325,43.208607,31.355469,1.4004287,3.7393837,0.95275122,1.8277246,0.2525667,76.717239,0.066429697,1.7878251,0.35524651,0.1554994,0.26675099,0.1972187,54.147465,52.995392,21.082949,ÁNCASH,AIJA,LA MERCED,51.700001,16.200001,0.30000001,1,0,0,0,1,0,0,0,0,0,4467,ANCASH,AIJA,LA MERCED
20205,49.059528,3.805795,17.678921,38.380161,8.2838278,42.162319,33.914867,0.54821092,3.2364669,0.2793068,4.078114,0.55767113,73.572044,0.41714171,6.5751729,0.28851539,0.14985991,0.27310929,0.26890761,56.723717,48.410759,25.427874,ÁNCASH,AIJA,SUCCHA,44.299999,11.7,0.30000001,1,0,0,0,1,0,0,0,0,0,4326,ANCASH,AIJA,SUCCHA
20301,49.285179,9.3329802,14.51526,67.491089,10.254842,30.387907,33.651665,2.7317288,5.9307995,0.66099513,5.5376782,0.39030921,64.332169,0.36876789,11.34725,0.37195861,0.1879562,0.25456211,0.15997569,53.410641,50.477489,27.694407,ÁNCASH,ANTONIO RAYMONDI,LLAMELLIN,41.700001,12.7,0.40000001,5,0,0,0,1,0,0,0,0,0,3954,ANCASH,ANTONIO RAIMONDI,LLAMELLIN
20302,51.008148,8.4734516,8.1632252,79.283531,10.502762,33.84972,35.249779,1.1585428,3.4287875,0.62557733,2.5533733,0.2103359,60.550018,0.31460869,13.729081,0.3811262,0.1960375,0.25026071,0.1491137,58.219177,53.652969,32.42009,ÁNCASH,ANTONIO RAYMONDI,ACZO,66.199997,30.1,0.30000001,1,0,0,0,1,0,0,0,0,0,3460,ANCASH,ANTONIO RAIMONDI,ACZO
20303,50.828701,3.4748609,4.0678158,81.5355,18.767942,34.424351,28.560373,2.312115,2.2483859,1.285339,5.0490308,0,63.75959,0,11.09655,0.4108187,0.1323099,0.2412281,0.1944444,40.256409,48.333332,15.51282,ÁNCASH,ANTONIO RAYMONDI,CHACCHO,48.799999,16.6,0.30000001,3,0,0,0,1,0,0,0,0,0,3984,ANCASH,ANTONIO RAIMONDI,CHACCHO
20304,50.639591,11.49354,9.4450369,66.152412,11.688824,33.004452,35.07983,1.5633225,3.3970449,0.48658079,3.6652946,0.26886511,59.56076,1.2494545,13.345648,0.38735819,0.165316,0.25445709,0.1750405,58.896397,49.774769,24.549549,ÁNCASH,ANTONIO RAYMONDI,CHINGAS,57.799999,21.9,0.30000001,1,0,0,0,1,0,0,0,0,0,3148,ANCASH,ANTONIO RAIMONDI,CHINGAS
20305,50.978378,4.229475,10.66745,96.349541,18.524195,38.573627,24.768621,1.0156643,1.9510862,0.29367134,2.3680398,0.097997829,48.997959,0.12566614,20.533417,0.4452914,0.15220059,0.2421933,0.13671011,56.026417,45.23941,18.161806,ÁNCASH,ANTONIO RAYMONDI,MIRGAS,58.799999,21.700001,0.30000001,1,0,0,0,1,0,0,0,0,0,4134,ANCASH,ANTONIO RAIMONDI,MIRGAS
20306,51.06052,2.2295439,3.595392,78.360313,16.033337,40.442196,30.6747,1.0478051,1.5495547,0.34592459,1.1285177,0,54.679962,0.42687699,16.679686,0.4507772,0.1390328,0.2564767,0.1234888,43.659943,34.293949,10.662825,ÁNCASH,ANTONIO RAYMONDI,SAN JUAN DE RONTOY,71.099998,31.5,0.30000001,1,0,0,0,0,1,0,0,0,0,3952,ANCASH,ANTONIO RAIMONDI,SAN JUAN DE RONTOY
20401,50.763222,11.60819,15.55705,70.7817,15.602897,29.911966,31.596195,1.4782599,5.8147912,1.3317711,4.2781663,0.45678785,71.401047,0.59150469,6.2453938,0.34582511,0.1875959,0.27876401,0.1580101,54.456894,56.746231,38.285435,ÁNCASH,ASUNCIÓN,CHACAS,29.5,5.9000001,0.30000001,7,0,0,0,1,0,0,0,0,0,4106,ANCASH,ASUNCION,CHACAS
20402,53.923061,4.9136691,16.59491,84.986626,22.997511,31.855724,28.228489,1.2482949,2.0876973,0.5595938,2.5415349,0.07057853,70.296646,0.39389274,7.8741064,0.3339254,0.1520426,0.26358789,0.2280639,55.600231,49.798969,28.661688,ÁNCASH,ASUNCIÓN,ACOCHACA,44.099998,11.2,0.30000001,2,0,0,0,1,0,0,0,0,0,3698,ANCASH,ASUNCION,ACOCHACA
20501,49.954109,14.20161,14.16076,15.984465,5.7041402,31.421577,31.998138,3.0607331,10.161871,1.895828,6.7904892,1.066579,66.344551,2.2300942,9.4446869,0.36067611,0.1787224,0.2746706,0.1590853,52.46162,48.861832,49.338276,ÁNCASH,BOLOGNESI,CHIQUIAN,18,1.9,0.30000001,20,0,0,0,1,0,0,0,0,0,4601,ANCASH,BOLOGNESI,CHIQUIAN
20502,48.754631,9.8879929,8.5521574,11.057187,4.9026942,18.281956,45.917984,1.6586354,7.0208063,0.85364228,11.512533,0.81979311,73.414253,2.466645,8.1913013,0.32377049,0.1926229,0.25819671,0.1885246,0,57.788944,0.50251257,ÁNCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,13.3,0.40000001,0.30000001,0,0,1,0,0,0,0,0,0,0,2244,ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA
20503,51.20927,12.0148,21.77364,55.542065,13.874438,38.102837,30.326488,1.198706,3.1066763,1.5959089,3.84724,0.2997759,72.709648,0.70843881,8.591466,0.26156941,0.1780684,0.2605634,0.27666,46.996998,39.03904,25.225225,ÁNCASH,BOLOGNESI,ANTONIO RAYMONDI,51.599998,17.799999,0.30000001,1,0,1,0,0,0,0,0,0,0,3007,ANCASH,BOLOGNESI,ANTONIO RAYMONDI
20504,49.780529,28.69223,14.18582,24.648764,9.6920214,38.659027,32.900558,2.386771,3.0768836,1.2840755,2.454082,0.093148552,69.261955,1.2037416,7.4299068,0.32298741,0.2177498,0.26139671,0.171193,40.09288,38.622292,31.578947,ÁNCASH,BOLOGNESI,AQUIA,21.200001,2.9000001,0.30000001,1,0,0,0,1,0,0,0,0,0,4870,ANCASH,BOLOGNESI,AQUIA
20505,43.612011,14.69427,9.1980476,21.642982,7.9027858,29.540285,41.909023,2.186254,3.9634106,1.3421103,3.1424873,0.11696022,75.335075,0.63969392,4.2426448,0.29218841,0.25462139,0.29159209,0.13655341,46.659119,48.58437,35.447338,ÁNCASH,BOLOGNESI,CAJACAY,28.799999,5.0999999,0.30000001,5,0,0,0,1,0,0,0,0,0,4349,ANCASH,BOLOGNESI,CAJACAY
20506,46.180698,20.25807,14.40115,18.9592,2.8831182,35.722122,36.954987,1.5982674,3.1776049,2.9017136,8.3568792,0.31936771,66.88279,3.5884714,14.388519,0.22435901,0.20512819,0.3044872,0.24038459,46.581196,39.316238,40.598289,ÁNCASH,BOLOGNESI,CANIS,33.700001,7.1999998,0.30000001,1,0,0,0,1,0,0,0,0,0,3356,ANCASH,BOLOGNESI,CANIS
20507,48.280621,24.96797,9.3082399,13.309896,4.7140169,27.255911,41.255222,3.1606724,4.3320394,4.4934444,6.1998806,0.65330559,65.759422,1.9261209,15.861373,0.2377864,0.29961091,0.2987462,0.13532209,65.55851,58.510639,59.574467,ÁNCASH,BOLOGNESI,COLQUIOC,13.3,0.80000001,0.30000001,1,0,1,0,0,0,0,0,0,0,1969,ANCASH,BOLOGNESI,COLQUIOC
20508,47.756802,18.208019,8.121912,23.680698,8.5637016,33.652878,32.876385,2.8504243,5.454936,1.3830334,4.4260592,0.28942248,63.706253,1.4358255,11.608958,0.34894869,0.2517007,0.26731601,0.098794103,55.253716,55.151199,50.384418,ÁNCASH,BOLOGNESI,HUALLANCA,28.5,3.7,0.30000001,3,0,0,0,0,1,0,0,0,0,4920,ANCASH,BOLOGNESI,HUALLANCA
20509,48.92347,19.9349,12.59327,12.175575,7.6672959,42.769169,33.531719,1.9003024,1.6797976,0.56763542,1.6123275,0.21010549,51.146671,4.2755795,21.446592,0.32891059,0.18715081,0.26256979,0.1941341,38.646484,35.975071,33.748886,ÁNCASH,BOLOGNESI,HUASTA,33.700001,6.5999999,0.30000001,2,0,0,0,1,0,0,0,0,0,4580,ANCASH,BOLOGNESI,HUASTA
20510,48.437111,18.327629,11.62269,51.21904,7.5239439,41.339535,33.524105,1.5048662,2.5624993,1.8292279,3.6847186,0.1623856,71.828262,0.327279,11.485986,0.2577813,0.1787709,0.2889066,0.24820431,39.487869,39.083561,26.549866,ÁNCASH,BOLOGNESI,HUAYLLACAYAN,46.200001,13.1,0.30000001,1,0,0,0,1,0,0,0,0,0,4293,ANCASH,BOLOGNESI,HUAYLLACAYAN
20511,49.826561,20.43689,11.67274,45.891388,9.7833929,31.53367,41.248638,1.533748,2.1878271,1.112318,5.5419769,0,44.900566,2.8413758,33.19968,0.2713348,0.17286649,0.29321659,0.2407002,0,71.578949,23.68421,ÁNCASH,BOLOGNESI,LA PRIMAVERA,52.400002,14.5,0.30000001,0,0,0,0,1,0,0,0,0,0,4622,ANCASH,BOLOGNESI,LA PRIMAVERA
20512,51.70509,18.489491,19.61478,50.987396,15.392785,32.518005,33.002998,1.815477,4.8619332,2.409585,5.0690699,0,53.628159,3.4423149,26.612007,0.25203249,0.1382114,0.3170732,0.2764228,48.28767,47.94521,16.780823,ÁNCASH,BOLOGNESI,MANGAS,24.5,4.5999999,0.30000001,0,0,0,0,1,0,0,0,0,0,3449,ANCASH,BOLOGNESI,MANGAS
20513,48.142921,8.595686,15.9074,23.684345,8.7391338,33.473347,35.253368,2.8431561,4.805048,0.85970521,5.9921546,0.4296332,52.543549,4.6836777,23.441191,0.31733921,0.16684841,0.27589971,0.21592151,40.793201,37.535412,34.419262,ÁNCASH,BOLOGNESI,PACLLON,24.5,3.2,0.30000001,1,0,0,0,1,0,0,0,0,0,4312,ANCASH,BOLOGNESI,PACLLON
20514,51.531921,20.794029,5.9950571,23.782473,4.8876081,32.662186,36.639118,4.7662358,4.4136362,1.8211319,5.083322,0,74.749809,0.2008844,8.462676,0.2383838,0.22222219,0.29292929,0.21616159,55.339806,54.85437,16.990292,ÁNCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,21.200001,2.4000001,0.30000001,0,0,0,0,1,0,0,0,0,0,3664,ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI
20515,50.234299,15.0705,14.36243,44.826115,8.6807127,42.104023,33.257153,1.0681076,2.7501476,1.0355299,3.6124239,0.4630574,67.977417,0.30922371,13.10153,0.2948328,0.2006079,0.2492401,0.231003,48.076923,41.239319,21.581196,ÁNCASH,BOLOGNESI,TICLLOS,48.700001,14.1,0.30000001,0,0,0,0,0,1,0,0,0,0,4172,ANCASH,BOLOGNESI,TICLLOS
20601,51.260151,16.201191,9.6851768,68.72525,16.001684,33.139294,26.597977,2.0998409,4.3236494,2.8016191,4.938827,0.50956672,72.277039,1.3048443,4.8321333,0.3213861,0.2473879,0.26411849,0.1311335,66.749512,59.683998,46.316349,ÁNCASH,CARHUAZ,CARHUAZ,38.900002,11.1,0.40000001,15,0,0,0,1,0,0,0,0,0,3861,ANCASH,CARHUAZ,CARHUAZ
20602,50.735531,12.17291,7.4697919,57.847145,11.974771,34.102142,29.214827,2.7792411,3.9306357,3.1877165,4.565989,0.35966864,73.895004,0.64646864,4.4526849,0.3062298,0.2208738,0.27791259,0.16707119,69.317024,51.88583,50.050968,ÁNCASH,CARHUAZ,ACOPAMPA,26.4,4.5999999,0.30000001,1,0,0,0,1,0,0,0,0,0,3387,ANCASH,CARHUAZ,ACOPAMPA
20603,52.1786,11.44635,8.5774002,90.209557,22.744108,36.738682,28.727964,0.85762972,1.0526267,1.1404216,0.56489915,0.068278052,78.532562,0.068278052,3.3519142,0.2851153,0.2145353,0.27672961,0.20055901,59.244263,51.01215,29.68961,ÁNCASH,CARHUAZ,AMASHCA,39.599998,9,0.30000001,1,0,0,0,1,0,0,0,0,0,3433,ANCASH,CARHUAZ,AMASHCA
20604,52.443451,3.8701119,11.63894,69.295898,10.584076,44.246479,24.048277,1.6086615,4.339467,2.2033546,2.4345164,0.083318718,68.402901,0.33088332,7.4057217,0.35052851,0.24270611,0.22748411,0.151797,59.456837,55.480122,26.770126,ÁNCASH,CARHUAZ,ANTA,46.299999,14.2,0.40000001,2,0,0,0,1,0,0,0,0,0,3937,ANCASH,CARHUAZ,ANTA
20605,51.788761,4.8655062,11.77766,82.495033,21.13501,36.2644,27.463161,1.3851134,1.787963,2.0885975,1.5835742,0.07505738,71.803177,0.95874053,7.4090075,0.31449959,0.2164738,0.26684821,0.1654187,52.137932,50.34483,30.206896,ÁNCASH,CARHUAZ,ATAQUERO,55,17.1,0.30000001,1,0,0,0,1,0,0,0,0,0,3634,ANCASH,CARHUAZ,ATAQUERO
