,id_hdv,part_rec,party_memb,party_ocup,party_start,party_end
1946,3-105-4,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL AUTOGOBIERNO AYLLU ,COORDINADOR REGIONAL COLEGIADO ,2004 ,2019 
1947,3-105-4,2,MOVIMIENTO REGIONAL O DEPARTAMENTAL AUTOGOBIERNO AYLLU ,REPRESENTANTE LEGAL ,2004 ,2019 
1948,3-106-2,1,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,MILITANTE ,2007 ,2019 
1949,3-106-3,1, , , , 
1950,3-106-4,1,PARTIDO POLÍTICO DEMOCRACIA DIRECTA ,MILITANTE ,2017 ,2018 
1951,3-109-1,1, , , , 
1952,3-110-1,1,PARTIDO POLÍTICO FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP ,SECRETARIO GENERAL DEL DEPARTAMENTO DE SAN MARTIN ,2016 ,2018 
1953,3-110-2,1, , , , 
1954,3-110-3,1, , , , 
1955,3-111-1,1, , , , 
1956,3-111-2,1, , , , 
1957,3-111-3,1, , , , 
1958,3-112-1,1, , , , 
1959,3-112-2,1, , , , 
1960,3-113-1,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL FRENTE POPULAR LLAPANCHIK ,COORDINADOR DE MOVILIZACION ,2006 ,2010 
1961,3-113-1,2,"PARTIDO POLÍTICO EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",COORDINADOR REGIONAL ,2019 ,HASTA LA ACTUALIDAD
1962,3-113-2,1, , , , 
1963,3-113-3,1,PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO ,AFILIADO ,2005 ,2006 
1964,3-114-3,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIA DE ORGANIZACIÓN ANDEMA SANTA ,1986 ,1988 
1965,3-114-3,2,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,PRESIDENTA DE LA COMISIÓN NAVIDAD DEL NIÑO ,1998 ,1998 
1966,3-114-4,1,PARTIDO POLÍTICO PARTIDO JUSTICIA NACIONAL ,FUNDADOR ,2005 ,2007 
1967,3-114-5,1,PARTIDO HUMANISTA PERUANO ,SECRETARIO GENERAL ,2007 ,2017 
1968,3-115-1,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL FUERZA DE INTEGRACION REGIONAL ,MIEMBRO DEL COMITE PROVINCIAL DE ICA ,2006 ,2007 
1969,3-115-2,1, , , , 
1970,3-115-3,1, , , , 
1971,3-115-4,1, , , , 
1972,3-116-1,1, , , , 
1973,3-116-2,1, , , , 
1974,3-116-3,1, , , , 
1975,3-116-4,1, , , , 
1976,3-116-5,1, , , , 
1977,3-116-6,1, , , , 
1978,3-117-1,1, , , , 
1979,3-117-2,1, , , , 
1980,3-117-3,1, , , , 
1981,3-118-1,1, , , , 
1982,3-118-2,1, , , , 
1983,3-118-3,1, , , , 
1984,3-118-4,1, , , , 
1985,3-118-5,1, , , , 
1986,3-119-1,1, , , , 
1987,3-119-2,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIA DE LA JUVENTUD APRISTA PERUANA ,1974 ,1978 
1988,3-119-3,1, , , , 
1989,3-120-1,1,MOVIMIENTO REGIONAL PICO - PUNO ,SECRETARIO DE ORGANIZACIÓN REGIONAL ,2014 ,2016 
1990,3-120-2,1, , , , 
1991,3-120-3,1, , , , 
1992,3-120-5,1,FUERZA 2011 ,PRESIDENTA DEL COMITÉ DE DAMAS ,2011 ,2011 
1993,3-121-1,1, , , , 
1994,3-121-2,1, , , , 
1995,3-121-3,1, , , , 
1996,3-122-2,1, , , , 
1997,3-122-3,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO ,SECRETARIA DE ASUNTOS FEMENINOS ,2014 ,2015 
1998,3-123-2,1, , , , 
1999,3-123-3,1,PARTIDO POLÍTICO UNION POR EL PERU ,CANDIDATO A ALCALDE PROVINCIAL ,2018 ,2018 
2000,3-123-4,1, , , , 
2001,3-124-1,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO ,PERSONERO LEGAL ,2004 ,2010 
2002,3-124-1,2,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO ,SECRETARIO DE ASUNTOS ELECTORALES ,2004 ,2019 
2003,3-124-2,1, , , , 
2004,3-124-3,1, , , , 
2005,3-125-1,1, , , , 
2006,3-125-2,1,PARTIDO POLÍTICO ACCION POPULAR ,SECRETARIA PROVINCIAL DE LA MUJER ,2007 ,2009 
2007,3-125-2,2,PARTIDO POLÍTICO ACCION POPULAR ,SECRETARIA DEPARTAMENTAL DE GOBIERNOS LOCALES ,2009 ,2011 
2008,3-125-3,1, , , , 
2009,3-125-4,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL FUERZA SOCIAL ,MIEMBRO DEL COMITE REGIONAL ,2005 ,2007 
2010,3-125-5,1,PARTIDO POLÍTICO ACCION POPULAR ,VICE SECRETARIA DEORGANIZACION - COMITE REGIONAL CAJAMARCA ,2017 ,2019 
2011,3-125-6,1, , , , 
2012,3-126-1,1, , , , 
2013,3-126-2,1, , , , 
2014,3-126-3,1, , , , 
2015,3-126-4,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA ,MILITANTE ,2015 ,2019 
2016,3-127-1,1, , , , 
2017,3-127-2,1, , , , 
2018,3-127-3,1, , , , 
2019,3-128-1,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,COORDINADOR REGIONAL ENCARGADO ,2018 ,2018 
2020,3-128-2,1, , , , 
2021,3-128-3,1, , , , 
2022,3-129-1,1,"PARTIDO POLÍTICO EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",MIEMBRO DEL TRIBUNAL DE ETICA ,2014 ,2016 
2023,3-129-2,1, , , , 
2024,3-129-3,1, , , , 
2025,3-129-5,1, , , , 
2026,3-130-1,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO POLITICO HECHOS Y NO PALABRAS ,SECRETARÍA DE FORMACIÓN POLÍTICA Y CAPACITACIÓN ,2009 ,2013 
2027,3-130-2,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIO PROVINCIAL GENERAL DE HUANUCO ,2019 ,HASTA LA ACTUALIDAD
2028,3-130-3,1, , , , 
2029,3-131-1,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL JUNTOS POR EL DESARROLLO DE AREQUIPA ,PRESIDENTE FUNDADOR ,2014 ,HASTA LA ACTUALIDAD
2030,3-131-2,1, , , , 
2031,3-131-3,1, , , , 
2032,3-131-4,1, , , , 
2033,3-131-5,1, , , , 
2034,3-131-6,1, , , , 
2035,3-132-1,1, , , , 
2036,3-132-2,1, , , , 
2037,3-132-3,1, , , , 
2038,3-133-1,1,PARTIDO POLÍTICO PARTIDO MORADO ,FUNDADORA ,2017 ,HASTA LA ACTUALIDAD
2039,3-133-1,2,PARTIDO POLÍTICO PARTIDO MORADO ,TESORERO DESCENTRALIZADO ,2018 ,HASTA LA ACTUALIDAD
2040,3-133-2,1,ORGANIZACIÓN POLÍTICA LOCAL DISTRITAL UNIDAD VECINAL CASTELLANA ,REGIDOR DISTRITAL ,2010 ,2011 
2041,3-133-3,1, , , , 
2042,3-133-4,1,PARTIDO POLÍTICO PARTIDO MORADO ,COORDINADOR REGIONAL DE FIRMAS - PIURA ,2016 ,2018 
2043,3-133-4,2,PARTIDO POLÍTICO PARTIDO MORADO ,COORDINADOR PROVINCIAL ,2017 ,2018 
2044,3-133-5,1, , , , 
2045,3-133-6,1, , , , 
2046,3-133-7,1, , , , 
2047,3-134-1,1, , , , 
2048,3-134-2,1, , , , 
2049,3-134-3,1, , , , 
2050,3-135-1,1, , , , 
2051,3-135-2,1, , , , 
2052,3-135-3,1, , , , 
2053,3-135-4,1, , , , 
2054,3-135-5,1, , , , 
2055,3-135-6,1, , , , 
2056,3-135-7,1,PARTIDO POLÍTICO UNION POR EL PERU ,COORDINADORA PROVINCIAL TRUJILLO ,2008 ,2010 
2057,3-136-1,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL MUSUQ ÑAN ,SECRETARIO DE ORGANIZACIÓN ,2018 ,2019 
2058,3-136-2,1, , , , 
2059,3-136-3,1, , , , 
2060,3-137-1,1, , , , 
2061,3-137-3,1,PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO ,SECRETARIO GENERAL PROVINCIAL DE LAMBAYEQUE ,2010 ,2011 
2062,3-137-4,1, , , , 
2063,3-138-1,1,PARTIDO POLÍTICO PERU POSIBLE ,SUB SECRETARIA GENERAL ,2014 ,2017 
2064,3-138-1,2,PARTIDO POLÍTICO PERU POSIBLE ,SECRETARÍA NACIONAL DE ORGANIZACIONES SOCIALES DE BASE ,2012 ,2014 
2065,3-138-3,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIO GENERAL DISTRITAL DE LINCE ,2019 ,HASTA LA ACTUALIDAD
2066,3-138-4,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIA NACIONAL DE LA MUJER Y DESARROLLO SOCIAL ,2017 ,HASTA LA ACTUALIDAD
2067,3-138-5,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIO DISTRITAL DE SAN JUAN DE LURIGANCHO ,2015 ,2017 
2068,3-138-6,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIO DE ORGANIZACION DE SAN MARTIN DE PORRES ,2019 ,HASTA LA ACTUALIDAD
2069,3-138-6,2,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIO GENERAL DISTRITAL ,2017 ,2019 
2070,3-138-7,1,PARTIDO POLÍTICO VAMOS PERU ,MILITANTE ,2014 ,2016 
2071,3-138-7,2,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIO DISTRITAL DE MIRAFLORES ,2019 ,HASTA LA ACTUALIDAD
2072,3-138-8,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIA NACIONAL DE JUVENTUDES ,2010 ,2013 
2073,3-138-9,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIO GENERAL DEL DISTRITO DE ATE ,2019 ,HASTA LA ACTUALIDAD
2074,3-138-10,1, , , , 
2075,3-138-11,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIA DISTRITAL ,2019 ,HASTA LA ACTUALIDAD
2076,3-138-11,2,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIA PROVINCIAL DE MUJERES ,2019 ,HASTA LA ACTUALIDAD
2077,3-138-12,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIO DISTRITAL PUEBLO LIBRE ,2019 ,HASTA LA ACTUALIDAD
2078,3-138-13,1, , , , 
2079,3-138-14,1, , , , 
2080,3-138-15,1, , , , 
2081,3-138-16,1, , , , 
2082,3-138-18,1, , , , 
2083,3-138-19,1, , , , 
2084,3-138-20,1, , , , 
2085,3-138-22,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIO DISTRITAL DE COMAS ,2017 ,2019 
2086,3-138-22,2,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIA PROVINCIAL DE COMUNICACIONES - LIMA ,2019 ,HASTA LA ACTUALIDAD
2087,3-138-23,1, , , , 
2088,3-138-26,1, , , , 
2089,3-138-27,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIA GENERAL DISTRITAL PACHACAMAC ,2019 ,HASTA LA ACTUALIDAD
2090,3-138-27,2,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIA DE ECONOMIA PROVINCIAL DE LIMA METROPOLITANA ,2019 ,HASTA LA ACTUALIDAD
2091,3-138-28,1, , , , 
2092,3-138-29,1, , , , 
2093,3-138-30,1, , , , 
2094,3-138-31,1, , , , 
2095,3-138-32,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIA DE ORGANIZACIÓN DEL DISTRITO DE MAGDALENA ,2019 ,HASTA LA ACTUALIDAD
2096,3-138-34,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIO DE ECONOMÍA DISTRITAL ,2017 ,2019 
2097,3-138-34,2,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIO DE ORGANIZACION ,2019 ,HASTA LA ACTUALIDAD
2098,3-138-35,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIA DISTRITAL DE COMUNICACIONES ,2019 ,HASTA LA ACTUALIDAD
2099,3-138-36,1, , , , 
2100,3-139-1,1, , , , 
2101,3-139-2,1, , , , 
2102,3-139-3,1, , , , 
2103,3-139-4,1, , , , 
2104,3-140-1,1,PARTIDO POLÍTICO PERU LIBRE ,SECRETARIO DE ORGANIZACION ,2018 ,2019 
2105,3-140-3,1, , , , 
2106,3-140-4,1, , , , 
2107,3-141-1,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIA REGIONAL DE ANCASH ,2019 ,HASTA LA ACTUALIDAD
2108,3-141-3,1, , , , 
2109,3-141-4,1,PARTIDO POLÍTICO PARTIDO MORADO ,COORDINADOR DE RECURSOS HUMAMOS ,2017 ,2019 
2110,3-141-4,2,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO DE ORGANIZACIÓN ,2019 ,2019 
2111,3-141-5,1, , , , 
2112,3-142-1,1, , , , 
2113,3-142-2,1, , , , 
2114,3-142-3,1, , , , 
2115,3-142-4,1, , , , 
2116,3-142-5,1, , , , 
2117,3-145-1,1, , , , 
2118,3-145-2,1, , , , 
2119,3-145-4,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,NINGUNO ,2013 ,2018 
2120,3-146-1,1, , , , 
2121,3-146-2,1, , , , 
2122,3-146-3,1,PARTIDO POLÍTICO MOVIMIENTO NUEVA IZQUIERDA ,SECRETARIA NACIONAL DE LA JUVENTUD ,2010 ,2012 
2123,3-147-1,1,PARTIDO POLÍTICO PARTIDO MORADO ,FUNDADOR Y MIEMBRO DEL COMITÉ EJECUTIVO NACIONAL ,2017 ,HASTA LA ACTUALIDAD
2124,3-147-1,2,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIA NACIONAL DE JÓVENES MORADOS ,2018 ,2019 
2125,3-147-2,1,PARTIDO POLÍTICO PARTIDO MORADO ,FUNDADOR Y SECRETARIO REGIONAL DE APURIMAC ,2017 ,2019 
2126,3-147-3,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO GENERAL PROVINCIAL DE CHINCHEROS ,2019 ,HASTA LA ACTUALIDAD
2127,3-148-3,1, , , , 
2128,3-149-1,1, , , , 
2129,3-149-2,1,PARTIDO POLÍTICO PERUANOS POR EL KAMBIO ,JEFA REGIONAL DE PERSONEROS ,2016 ,2016 
2130,3-149-3,1, , , , 
2131,3-149-4,1, , , , 
2132,3-149-5,1, , , , 
2133,3-150-2,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIA PROVINCIAL DE HUARAL ,2019 ,HASTA LA ACTUALIDAD
2134,3-150-2,2,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIA REGIONAL DE ECONOMIA ,2019 ,HASTA LA ACTUALIDAD
2135,3-150-3,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIO GENERAL REGIONAL DE LIMA PROVINCIA ,2016 ,2019 
2136,4-1-1,1, , , , 
2137,4-1-2,1, , , , 
2138,4-2-1,1, , , , 
2139,4-2-2,1, , , , 
2140,4-3-1,1, , , , 
2141,4-3-2,1, , , , 
2142,4-3-4,1, , , , 
2143,4-4-2,1, , , , 
2144,4-4-3,1, , , , 
2145,4-5-1,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO POLITICO REGIONAL EL AGUA ,SECRETARIO DE ACTAS Y ARCHIVO ,2010 ,2011 
2146,4-5-2,1, , , , 
2147,4-5-3,1, , , , 
2148,4-6-1,1,PARTIDO POLÍTICO PERU PATRIA SEGURA ,SECRETARIO DEPARTAMENTAL DE AYACUCHO ,2005 ,HASTA LA ACTUALIDAD
2149,4-6-2,1, , , , 
2150,4-6-3,1, , , , 
2151,4-7-2,1, , , , 
2152,4-7-3,1, , , , 
2153,4-7-4,1, , , , 
2154,4-7-5,1, , , , 
2155,4-8-1,1, , , , 
2156,4-8-3,1, , , , 
2157,4-9-1,1, , , , 
2158,4-9-2,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIO DE JUVENTUDES ,2015 ,2019 
2159,4-9-3,1, , , , 
2160,4-9-4,1, , , , 
2161,4-10-1,1,"PARTIDO POLÍTICO EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",COMISION POLITICA NACIONAL ,2017 ,HASTA LA ACTUALIDAD
2162,4-10-2,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL FRENTE REGIONAL AYACUCHO ,VICEPRESIDENTE ,2004 ,2019 
2163,4-10-3,1, , , , 
2164,4-11-1,1,PARTIDO POLÍTICO FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP ,SECRETARIO NACIONAL DE ACTAS Y CONTROL DE ARCHIVOS ,2017 ,2019 
2165,4-11-2,1, , , , 
2166,4-11-3,1, , , , 
2167,4-11-4,1,PARTIDO POLÍTICO FRENTE POPULAR AGRICOLA FIA DEL PERU ,SECRETARIO GENERAL REGION CALLAO ,2015 ,2017 
2168,4-12-1,1, , , , 
2169,4-12-2,1, , , , 
2170,4-12-3,1, , , , 
2171,4-12-4,1, , , , 
2172,4-13-1,1,PARTIDO POLÍTICO JUNTOS POR EL PERU ,SECRETARIO REGIONAL ,2019 ,HASTA LA ACTUALIDAD
2173,4-13-2,1, , , , 
2174,4-13-3,1, , , , 
2175,4-13-4,1,PARTIDO POLÍTICO JUNTOS POR EL PERU ,SECRETARIO GENERAL DISTRITAL ,2018 ,HASTA LA ACTUALIDAD
2176,4-13-5,1,PARTIDO POLÍTICO ACCION POPULAR ,SECRETARIA REGIONAL ,2011 ,2012 
2177,4-14-1,1, , , , 
2178,4-14-2,1, , , , 
2179,4-14-3,1, , , , 
2180,4-15-1,1, , , , 
2181,4-15-2,1, , , , 
2182,4-15-3,1, , , , 
2183,4-15-4,1, , , , 
2184,4-15-5,1, , , , 
2185,4-16-1,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL PARTIDO REGIONAL DE INTEGRACION ,SECRETARÍA DE COMUNICACIONES ,2004 ,2008 
2186,4-16-1,2,MOVIMIENTO REGIONAL O DEPARTAMENTAL PARTIDO REGIONAL DE INTEGRACION ,FUNDADOR ,2004 ,2008 
2187,4-16-2,1, , , , 
2188,4-16-3,1, , , , 
2189,4-16-4,1, , , , 
2190,4-17-1,1, , , , 
2191,4-17-2,1, , , , 
2192,4-17-3,1, , , , 
2193,4-17-4,1, , , , 
2194,4-17-5,1, , , , 
2195,4-17-6,1, , , , 
2196,4-17-7,1, , , , 
2197,4-18-1,1, , , , 
2198,4-18-3,1, , , , 
2199,4-18-4,1, , , , 
2200,4-18-5,1, , , , 
2201,4-19-1,1, , , , 
2202,4-20-1,1,"MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO ETNOCACERISTA REGIONAL AMA SUA, AMA LLULLA, AMA QUELL ",SECRETARIA PROVINCIAL ,2010 ,2010 
2203,4-20-2,1, , , , 
2204,4-21-1,1,PARTIDO POLÍTICO FUERZA POPULAR ,COORDINADORA PROVINCIAL DE PADRE ABAD ,2016 ,2016 
2205,4-21-2,1, , , , 
2206,4-22-1,1, , , , 
2207,4-22-2,1,ORGANIZACIÓN POLÍTICA LOCAL PROVINCIAL ALTERNATIVA CAMPESINA ,TESORERIA PROVINCIAL ,2006 ,2006 
2208,4-22-3,1, , , , 
2209,4-22-5,1, , , , 
2210,4-23-2,1, , , , 
2211,4-23-3,1, , , , 
2212,4-24-1,1, , , , 
2213,4-24-3,1,PARTIDO POLÍTICO MOVIMIENTO NUEVA IZQUIERDA ,SECRETARIO DE ORGANIZACION PROVINCIAL ,2006 ,2008 
2214,4-25-1,1, , , , 
2215,4-25-2,1, , , , 
2216,4-25-3,1,ORGANIZACIÓN POLÍTICA LOCAL DISTRITAL TOURNAVISTA EN ACCION ,SECRETARIA GENERAL ,2010 ,2013 
2217,4-26-1,1, , , , 
2218,4-26-2,1,PARTIDO POLÍTICO UNION POR EL PERU ,MIEMBRO DEL COMITE EN JULI ,2005 ,HASTA LA ACTUALIDAD
2219,4-26-3,1,PARTIDO POLÍTICO FUERZA DEMOCRATICA ,MIEMBRO DEL COMITE EN TACNA ,2004 ,2007 
2220,4-27-3,1, , , , 
2221,4-28-2,1, , , , 
2222,4-30-1,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL ACCION REGIONAL ,PERSONERO LEGAL ,2018 ,2018 
2223,4-30-2,1, , , , 
2224,4-30-3,1, , , , 
2225,4-31-1,1, , , , 
2226,4-31-2,1, , , , 
2227,4-31-3,1, , , , 
2228,4-31-4,1, , , , 
2229,4-31-5,1,PARTIDO POLÍTICO RENACIMIENTO UNIDO NACIONAL ,SECRETARIO GENERAL NACIONAL ,2010 ,2017 
2230,4-31-6,1, , , , 
2231,4-31-7,1, , , , 
2232,4-31-8,1, , , , 
2233,4-31-9,1, , , , 
2234,4-31-10,1, , , , 
2235,4-31-11,1, , , , 
2236,4-31-13,1, , , , 
2237,4-31-14,1, , , , 
2238,4-31-15,1, , , , 
2239,4-31-16,1, , , , 
2240,4-31-18,1, , , , 
2241,4-31-19,1,PARTIDO POLÍTICO PARTIDO POLÍTICO CONTIGO ,MILITANTE ,2015 ,2019 
2242,4-31-20,1,PARTIDO POLÍTICO PODEMOS POR EL PROGRESO DEL PERU ,SECRETARIO NACIONAL DE ORGANIZACION Y MOVILIZACION ,2017 ,2019 
2243,4-31-20,2,PARTIDO POLÍTICO PODEMOS POR EL PROGRESO DEL PERU ,SECRETARIO DEL TRIBUNAL ELECTORAL NACIONAL ,2018 ,2019 
2244,4-31-21,1, , , , 
2245,4-31-22,1, , , , 
2246,4-31-23,1, , , , 
2247,4-31-24,1, , , , 
2248,4-31-25,1, , , , 
2249,4-31-26,1,PARTIDO POLÍTICO ACCION POPULAR ,SECRETARIO NACIONAL DE ASUNTOS LABORALES ,2007 ,2009 
2250,4-31-27,1, , , , 
2251,4-31-28,1, , , , 
2252,4-31-29,1, , , , 
2253,4-31-31,1, , , , 
2254,4-31-32,1, , , , 
2255,4-31-33,1, , , , 
2256,4-31-34,1, , , , 
2257,4-31-35,1,PARTIDO POLÍTICO CAMBIO RADICAL ,AFILIADO ,2010 ,2012 
2258,4-31-36,1, , , , 
2259,4-32-3,1, , , , 
2260,4-33-1,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO REGIONAL DE ORGANIZACIÓN DE ICA ,2015 ,2019 
2261,4-33-1,2,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO GENERAL PROVINCIAL DE CHINCHA ,2009 ,2015 
2262,4-33-2,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO GENERAL PAP - PISCO ,2015 ,2019 
2263,4-33-3,1, , , , 
2264,4-33-4,1, , , , 
2265,4-34-1,1,PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO ,COORDINADOR REGIONAL ,2012 ,2014 
2266,4-34-1,2,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,COORDINADOR REGIONAL ,2019 ,2019 
2267,4-34-2,1, , , , 
2268,4-34-3,1,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,RESPONSABLE POLITICO PROVINCIAL ,2017 ,HASTA LA ACTUALIDAD
2269,4-34-4,1, , , , 
2270,4-34-5,1,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,RESPONSABLE POLÍTICO ,2014 ,2018 
2271,4-34-6,1, , , , 
2272,4-34-7,1, , , , 
2273,4-35-2,1, , , , 
2274,4-35-3,1, , , , 
2275,4-35-4,1, , , , 
2276,4-35-5,1, , , , 
2277,4-35-6,1,PARTIDO POLÍTICO UNION POR EL PERU ,PRESIDENTE ,2010 ,2014 
2278,4-35-6,2,PARTIDO POLÍTICO UNION POR EL PERU ,SECRETARIO REGIONAL DE ORGANIZACION NORTE ,2004 ,2010 
2279,4-36-1,1, , , , 
2280,4-36-2,1, , , , 
2281,4-36-3,1, , , , 
2282,4-36-4,1, , , , 
2283,4-36-5,1, , , , 
2284,4-37-1,1, , , , 
2285,4-37-2,1,PARTIDO POLÍTICO TODOS POR EL PERU ,COORDINADOR REGIONAL ,2016 ,2019 
2286,4-37-3,1, , , , 
2287,4-37-4,1, , , , 
2288,4-37-5,1, , , , 
2289,4-38-1,1,PARTIDO POLÍTICO TODOS POR EL PERU ,COORDINADOR REGIONAL ,2019 ,2019 
2290,4-38-2,1, , , , 
2291,4-38-3,1, , , , 
2292,4-38-4,1, , , , 
2293,4-38-5,1, , , , 
2294,4-39-1,1, , , , 
2295,4-39-2,1,PARTIDO POLÍTICO ACCION POPULAR ,SECRETARIO NACIONAL REGIÓN ORIENTE ,1993 ,1995 
2296,4-39-2,2,PARTIDO POLÍTICO ACCION POPULAR ,SECRETARIO GENERAL DEPARTAMENTAL ,1990 ,1992 
2297,4-39-3,1, , , , 
2298,4-39-4,1,PARTIDO POLÍTICO ACCION POPULAR ,SECRETARIA DE CAPACITACIÓN Y BIENESTAR SOCIAL- COMITÉ POLÍTICO PROVINCIAL TRANSITORIO ,2016 ,2018 
2299,4-40-1,1, , , , 
2300,4-40-2,1, , , , 
2301,4-40-3,1, , , , 
2302,4-41-1,1, , , , 
2303,4-41-3,1, , , , 
2304,4-42-1,1, , , , 
2305,4-42-2,1, , , , 
2306,4-42-4,1, , , , 
2307,4-42-5,1, , , , 
2308,4-43-4,1, , , , 
2309,4-44-1,1, , , , 
2310,4-44-2,1, , , , 
2311,4-44-3,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIA DE DICIPLINA DEL COMITE REGIONAL AMAZONAS NORTE - AMAZONAS ,2009 ,2011 
2312,4-45-2,1, , , , 
2313,4-45-3,1, , , , 
2314,4-46-1,1,PODEMOS POR EL PROGRESO DEL PERU ,SECRETARIO GENERAL NACIONAL ,2017 ,HASTA LA ACTUALIDAD
2315,4-46-2,1, , , , 
2316,4-46-3,1, , , , 
2317,4-46-4,1, , , , 
2318,4-47-1,1, , , , 
2319,4-47-2,1, , , , 
2320,4-47-3,1, , , , 
2321,4-48-3,1, , , , 
2322,4-48-4,1, , , , 
2323,4-48-10,1, , , , 
2324,4-48-19,1, , , , 
2325,4-48-21,1, , , , 
2326,4-48-28,1, , , , 
2327,4-49-1,1, , , , 
2328,4-49-2,1, , , , 
2329,4-49-3,1,PARTIDO POLÍTICO TODOS POR EL PERU ,SECRETARIO NACIONAL DE PRENSA Y COMUNICACIONES ,2018 ,HASTA LA ACTUALIDAD
