,id_hdv,posi_rec,prev_pos_pres,prev_pos_vice1,prev_pos_vice2,prev_pos_co,prev_pos_par_an,prev_pos_gob,prev_pos_gob_vice,prev_pos_alc_prov,prev_pos_reg_prov,prev_pos_alc_dist,prev_pos_reg_dist,prev_pos_con_reg,prev_pos_acc,prev_pos_reg_cp,prev_pos_dip,prev_pos_sen,prev_pos_alc_cp,prev_org_pol,prev_start,prev_end
734,2-10-3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,2015 ,2018 
735,2-10-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
736,2-10-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
737,2-10-6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
738,2-10-7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
739,2-10-9,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
740,2-10-10,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
741,2-10-11,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,ORGANIZACIÓN POLÍTICA LOCAL DISTRITAL SAN MIGUEL ME GUSTA ,2019 ,HASTA LA ACTUALIDAD
742,2-10-11,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,PARTIDO POLÍTICO PERU PATRIA SEGURA ,2015 ,2018 
743,2-10-12,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,2011 ,2014 
744,2-10-13,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
745,2-10-14,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,ALIANZA ELECTORAL ALIANZA ELECTORAL UNIDAD NACIONAL ,2002 ,2006 
746,2-10-14,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,2013 ,2014 
747,2-10-15,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,2007 ,2010 
748,2-10-16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
749,2-10-17,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,2014 ,2014 
750,2-10-18,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
751,2-10-20,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
752,2-10-22,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
753,2-10-23,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,2011 ,2014 
754,2-10-24,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
755,2-10-25,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
756,2-10-26,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,2018 ,2018 
757,2-10-27,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
758,2-10-28,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
759,2-10-29,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,2015 ,2018 
760,2-10-29,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,2011 ,2014 
761,2-10-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
762,2-10-31,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
763,2-10-32,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
764,2-10-33,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
765,2-10-34,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
766,2-10-35,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,ALIANZA ELECTORAL ALIANZA ELECTORAL UNIDAD NACIONAL ,2007 ,2010 
767,2-10-35,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,ALIANZA ELECTORAL ALIANZA ELECTORAL UNIDAD NACIONAL ,2011 ,2014 
768,2-11-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
769,2-11-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
770,2-12-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
771,2-12-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
772,2-12-3,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,MOVIMIENTO REGIONAL O DEPARTAMENTAL FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO ,2018 ,2018 
773,2-12-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
774,2-12-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
775,2-13-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
776,2-13-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
777,2-13-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
778,2-14-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
779,2-14-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
780,2-14-3,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,ALIANZA ELECTORAL IZQUIERDA UNIDA ,1987 ,1989 
781,2-15-1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,PARTIDO POLÍTICO ACCION POPULAR ,2001 ,2006 
782,2-15-1,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,ALIANZA ELECTORAL ALIANZA PERU POSIBLE ,2011 ,2016 
783,2-15-2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,PARTIDO POLÍTICO ACCION POPULAR ,1990 ,1992 
784,2-15-2,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,PARTIDO POLÍTICO ACCION POPULAR ,1999 ,2002 
785,2-15-3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,FRENTE DEMOCRÁTICO (FREDEMO) ,1990 ,1992 
786,2-16-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
787,2-16-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
788,2-16-3,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,2011 ,2014 
789,2-16-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
790,2-16-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
791,2-16-6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
792,2-16-7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
793,2-17-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
794,2-17-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
795,2-18-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
796,2-18-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
797,2-18-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
798,2-18-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
799,2-18-6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
800,2-19-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
801,2-19-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
802,2-19-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
803,2-19-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
804,2-20-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
805,2-20-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
806,2-20-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
807,2-20-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
808,2-21-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
809,2-21-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
810,2-21-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
811,2-21-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
812,2-22-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
813,2-22-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
814,2-22-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
815,2-23-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
816,2-23-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
817,2-23-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
818,2-23-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
819,2-24-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
820,2-24-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
821,2-24-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
822,2-25-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
823,2-25-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
824,2-25-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
825,2-26-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
826,2-26-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
827,2-26-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
828,2-26-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
829,2-27-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
830,2-27-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
831,2-28-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
832,2-28-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
833,2-28-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
834,2-28-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
